"Coord1","Coord2","Cost","Length"
"17450.0_28050.0","17450.0_28850.0","34.242640800000004","941.4213562373095"
"9450.0_9850.0","9450.0_10250.0","9.4142136","541.4213562373095"
"42650.0_6050.0","42650.0_6250.0","8.0","400.0"
"52150.0_2750.0","52150.0_3050.0","8.4142136","441.4213562373095"
"39550.0_24450.0","39750.0_24750.0","19.142136","382.842712474619"
"30150.0_49450.0","30250.0_50050.0","30.5563496","724.2640687119285"
"13850.0_36850.0","13850.0_38450.0","54.52691279999999","2389.9494936611663"
"39750.0_54050.0","40150.0_53650.0","28.284272","565.685424949238"
"36250.0_24750.0","36650.0_24550.0","24.142136","482.842712474619"
"1950.0_45550.0","3150.0_45050.0","28.3137088","2431.370849898476"
"14250.0_15050.0","14350.0_14950.0","6.0","200.0"
"1750.0_53350.0","1950.0_54050.0","25.3847768","924.2640687119285"
"57450.0_45850.0","57650.0_46450.0","24.7279224","2072.792206135786"
"46950.0_5950.0","46950.0_6550.0","30.0","600.0"
"14150.0_36950.0","14350.0_37750.0","14.2426408","1024.2640687119285"
"36250.0_24750.0","36250.0_25550.0","40.0","800.0"
"33550.0_12750.0","33550.0_13150.0","10.0","600.0"
"5750.0_16450.0","6550.0_15250.0","46.142135999999994","2048.528137423857"
"43550.0_54250.0","44350.0_55050.0","36.8284272","1682.842712474619"
"13150.0_47350.0","13350.0_48150.0","20.8284272","882.842712474619"
"43750.0_12550.0","44550.0_12750.0","14.8284272","1082.842712474619"
"24750.0_53750.0","25250.0_53550.0","10.4142136","641.4213562373095"
"40250.0_31350.0","40850.0_30650.0","38.7989904","1065.685424949238"
"29950.0_52150.0","30450.0_51950.0","29.142136","582.842712474619"
"32150.0_30650.0","32750.0_30050.0","13.071068","907.1067811865476"
"58550.0_27950.0","58750.0_28250.0","19.142136","382.842712474619"
"15450.0_8750.0","15450.0_9950.0","61.84062159999999","2072.792206135786"
"30050.0_49550.0","30550.0_49350.0","18.4142136","641.4213562373095"
"48050.0_18150.0","49050.0_18050.0","16.4142136","1241.4213562373095"
"54150.0_43450.0","55050.0_43750.0","51.21320399999999","1024.2640687119285"
"12050.0_53250.0","12450.0_53250.0","10.0","600.0"
"40650.0_34050.0","42250.0_34050.0","80.0","1600.0"
"14150.0_35250.0","14650.0_36450.0","53.24264079999999","1724.2640687119285"
"35650.0_9250.0","37650.0_11150.0","76.15433039999998","4387.0057685088805"
"13050.0_52550.0","13450.0_52550.0","10.8284272","682.842712474619"
"50150.0_5150.0","50950.0_6450.0","20.8994952","1689.9494936611666"
"29050.0_10450.0","29650.0_9350.0","18.071068","1407.1067811865476"
"31750.0_28650.0","32150.0_30650.0","70.7279224","2907.106781186548"
"51650.0_49850.0","52650.0_49650.0","47.84062159999999","1472.7922061357856"
"22450.0_50350.0","22950.0_50150.0","27.3847768","724.2640687119285"
"7450.0_12750.0","7550.0_12950.0","8.4142136","441.4213562373095"
"17450.0_28050.0","17850.0_28450.0","28.284272","565.685424949238"
"15050.0_42750.0","15250.0_43550.0","14.8284272","1082.842712474619"
"27850.0_38350.0","28650.0_38350.0","36.7279224","1024.2640687119285"
"18550.0_13350.0","20350.0_13250.0","41.62741759999999","2148.528137423857"
"11050.0_34350.0","11750.0_33850.0","13.6568544","965.685424949238"
"29050.0_10450.0","30250.0_9450.0","26.7279224","2272.792206135786"
"1750.0_57750.0","2650.0_58650.0","17.3137088","1331.370849898476"
"18850.0_7550.0","19950.0_8750.0","72.59798079999997","2514.213562373095"
"58250.0_13650.0","58950.0_13050.0","47.426407999999995","948.5281374238571"
"29550.0_12250.0","29950.0_12450.0","24.142136","482.842712474619"
"46050.0_33150.0","46150.0_33350.0","7.0","300.0"
"47250.0_32050.0","47350.0_32150.0","6.0","200.0"
"40250.0_25550.0","40350.0_25650.0","6.0","200.0"
"50050.0_29750.0","50150.0_29850.0","7.071068","141.4213562373095"
"45150.0_36650.0","45350.0_36350.0","19.142136","382.842712474619"
"22850.0_50450.0","22950.0_50150.0","17.071068","341.4213562373095"
"6850.0_19850.0","7750.0_20350.0","55.35534","1107.1067811865476"
"50250.0_10950.0","50750.0_10150.0","14.6568544","1065.685424949238"
"30050.0_49550.0","30250.0_50050.0","24.3137088","582.842712474619"
"38050.0_1450.0","38550.0_1350.0","21.3137088","682.842712474619"
"1750.0_10350.0","3650.0_10850.0","41.656854399999986","2165.685424949238"
"33450.0_12650.0","33550.0_13150.0","11.4142136","741.4213562373095"
"30150.0_49450.0","30550.0_49350.0","14.6568544","582.842712474619"
"7450.0_31850.0","7750.0_32950.0","18.2426408","1424.2640687119285"
"3650.0_51150.0","4050.0_51750.0","29.4142136","941.4213562373095"
"7850.0_8950.0","9150.0_7850.0","66.81118479999999","1755.6349186104046"
"33150.0_46150.0","33750.0_45650.0","21.8284272","982.842712474619"
"24750.0_53750.0","25350.0_53450.0","11.8284272","782.842712474619"
"48750.0_44150.0","49350.0_43650.0","40.35534","807.1067811865476"
"50750.0_33450.0","51450.0_33850.0","13.2426408","924.2640687119285"
"46750.0_4250.0","47050.0_4550.0","21.213204","424.26406871192853"
"42650.0_6250.0","43150.0_5850.0","14.6568544","1065.685424949238"
"39550.0_17150.0","39850.0_17650.0","31.213204","624.2640687119285"
"1850.0_12650.0","2050.0_13250.0","10.8284272","682.842712474619"
"32950.0_52550.0","33250.0_53550.0","56.21320399999999","1124.2640687119285"
"7350.0_51450.0","7950.0_51450.0","30.0","600.0"
"9750.0_44150.0","10250.0_44450.0","31.213204","624.2640687119285"
"34750.0_11250.0","37450.0_11250.0","32.6568544","2865.685424949238"
"37750.0_29850.0","38250.0_29850.0","21.7279224","724.2640687119285"
"7350.0_51350.0","7750.0_52050.0","34.556349600000004","1124.2640687119285"
"4950.0_27150.0","5450.0_26850.0","31.213204","624.2640687119285"
"7050.0_1950.0","8650.0_1050.0","26.3137088","2231.370849898476"
"13750.0_6950.0","16350.0_6650.0","34.899495200000004","3089.9494936611673"
"9950.0_37950.0","10950.0_37850.0","52.071068","1041.4213562373095"
"14450.0_10550.0","15450.0_9950.0","92.42640799999998","1848.528137423857"
"13750.0_36150.0","14150.0_35250.0","44.4558448","1065.685424949238"
"13850.0_38450.0","14350.0_37350.0","46.284272","1565.685424949238"
"14650.0_14950.0","15150.0_15250.0","18.4852816","1448.528137423857"
"21650.0_40350.0","22750.0_41450.0","22.142136","1814.213562373095"
"14350.0_14950.0","15550.0_15750.0","25.8994952","2189.9494936611663"
"39150.0_42850.0","40650.0_42450.0","81.6690488","2372.792206135786"
"15150.0_13150.0","17050.0_12050.0","106.28427199999997","4614.213562373096"
"15850.0_5250.0","17450.0_5950.0","27.4852816","2348.528137423857"
"12850.0_56450.0","13050.0_56250.0","7.4142136","341.4213562373095"
"26850.0_50150.0","27350.0_49950.0","25.9705632","1065.685424949238"
"5750.0_16450.0","6050.0_14650.0","54.213203999999976","2855.6349186104044"
"9050.0_39050.0","9850.0_38850.0","12.8284272","882.842712474619"
"2750.0_750.0","2850.0_650.0","7.071068","141.4213562373095"
"6150.0_9850.0","6650.0_9250.0","17.4852816","865.685424949238"
"27150.0_53150.0","27150.0_53350.0","10.0","200.0"
"39850.0_19750.0","39850.0_19850.0","5.0","100.0"
"42850.0_36150.0","42950.0_35850.0","17.071068","341.4213562373095"
"12050.0_19750.0","12050.0_21250.0","35.6274176","1948.528137423857"
"22950.0_49950.0","22950.0_50150.0","14.142136","282.842712474619"
"42650.0_21750.0","42850.0_21350.0","24.142136","482.842712474619"
"49650.0_35750.0","49850.0_34950.0","44.142135999999994","882.842712474619"
"56050.0_42550.0","56250.0_41750.0","13.4142136","941.4213562373095"
"27050.0_50250.0","27150.0_49450.0","29.3847768","1407.1067811865476"
"12550.0_23850.0","12650.0_24550.0","24.0","800.0"
"55550.0_41850.0","56250.0_41750.0","35.3137088","882.842712474619"
"49650.0_32950.0","50250.0_33350.0","27.4142136","1141.4213562373095"
"56750.0_45450.0","56850.0_45150.0","8.0","400.0"
"44050.0_11350.0","44650.0_11350.0","26.7279224","824.2640687119285"
"29050.0_49050.0","29450.0_48450.0","13.6568544","965.685424949238"
"55250.0_4150.0","56650.0_2650.0","85.46803919999998","2255.6349186104044"
"33150.0_45650.0","33750.0_45650.0","30.0","600.0"
"29850.0_4350.0","30150.0_4350.0","9.0","500.0"
"46350.0_6550.0","46950.0_6550.0","30.0","600.0"
"16050.0_49250.0","16350.0_49850.0","17.2426408","1324.2640687119285"
"39050.0_20250.0","39850.0_19750.0","14.6568544","1065.685424949238"
"16750.0_50050.0","17050.0_50450.0","26.213204","524.2640687119285"
"43150.0_15950.0","44150.0_15550.0","49.4142136","1341.4213562373095"
"52250.0_3250.0","52850.0_2850.0","14.2426408","1024.2640687119285"
"46850.0_4250.0","47050.0_4550.0","19.142136","382.842712474619"
"22150.0_40850.0","22750.0_41450.0","15.071068","1107.1067811865476"
"42650.0_6050.0","43250.0_6050.0","19.5563496","907.1067811865476"
"7250.0_32550.0","7450.0_31850.0","18.071068","924.2640687119285"
"22350.0_28650.0","23150.0_27950.0","43.76955360000001","1148.528137423857"
"30050.0_14350.0","30950.0_13750.0","51.48528159999999","1382.842712474619"
"45250.0_18950.0","46850.0_18050.0","64.9411264","2879.898987322333"
"29850.0_51350.0","30450.0_51950.0","45.35534","907.1067811865476"
"35650.0_9250.0","37450.0_10950.0","76.74011679999998","3962.741699796952"
"44450.0_35850.0","45150.0_35350.0","18.4852816","965.685424949238"
"48050.0_35150.0","48850.0_34150.0","43.9411264","1731.370849898476"
"11850.0_20050.0","12050.0_19750.0","19.142136","382.842712474619"
"28350.0_24850.0","28550.0_25550.0","19.4852816","1548.528137423857"
"37850.0_30550.0","38250.0_29650.0","16.6568544","1265.685424949238"
"18450.0_9650.0","18850.0_7550.0","76.01219439999998","2855.6349186104044"
"23850.0_7850.0","24150.0_7850.0","9.0","500.0"
"7150.0_26050.0","7550.0_25950.0","13.0","500.0"
"26750.0_23850.0","26850.0_23450.0","9.0","500.0"
"3650.0_15950.0","4550.0_15950.0","45.0","900.0"
"10550.0_49550.0","11450.0_49650.0","15.4142136","1141.4213562373095"
"8150.0_40150.0","8950.0_39750.0","48.284272","965.685424949238"
"2250.0_34950.0","2450.0_34750.0","7.4142136","341.4213562373095"
"7350.0_20450.0","7750.0_20350.0","22.071068","441.4213562373095"
"12550.0_37650.0","13250.0_36150.0","72.87005839999999","1907.1067811865476"
"9750.0_44150.0","10350.0_45150.0","62.426407999999995","1248.528137423857"
"35550.0_43750.0","36950.0_44250.0","57.87005839999999","1607.1067811865476"
"8750.0_8850.0","9150.0_7850.0","55.84062159999999","1389.9494936611666"
"2450.0_50450.0","2950.0_50450.0","11.0","700.0"
"10550.0_19950.0","10750.0_19450.0","10.4142136","641.4213562373095"
"29650.0_11550.0","29950.0_12450.0","51.21320399999999","1024.2640687119285"
"23450.0_33850.0","24050.0_33750.0","36.213204000000005","724.2640687119285"
"26350.0_55250.0","27850.0_55550.0","52.426407999999995","1931.370849898476"
"1650.0_51550.0","1750.0_51750.0","7.0","300.0"
"2550.0_43450.0","4550.0_43750.0","25.8284272","2182.842712474619"
"52150.0_38550.0","52250.0_38750.0","19.142136","382.842712474619"
"35550.0_22350.0","35850.0_21950.0","19.8284272","782.842712474619"
"52250.0_49150.0","52650.0_49650.0","11.2426408","724.2640687119285"
"43150.0_5850.0","43250.0_6050.0","12.071068","241.4213562373095"
"48750.0_44150.0","48950.0_44250.0","7.0","300.0"
"39250.0_9450.0","39550.0_8450.0","34.4558448","1431.370849898476"
"17650.0_41450.0","17950.0_40950.0","31.213204","624.2640687119285"
"38350.0_34750.0","38450.0_34950.0","12.071068","241.4213562373095"
"41550.0_45750.0","41850.0_45350.0","25.2426408","841.4213562373095"
"45150.0_10950.0","46050.0_11250.0","68.284272","1365.685424949238"
"39750.0_54050.0","40950.0_53750.0","66.21320399999999","1324.2640687119285"
"28350.0_53450.0","28850.0_53750.0","28.0","800.0"
"2550.0_43450.0","3850.0_44850.0","30.8994952","2289.9494936611663"
"26450.0_47450.0","27050.0_47150.0","36.213204000000005","724.2640687119285"
"55950.0_45550.0","56750.0_45450.0","26.8994952","1407.1067811865476"
"51050.0_38350.0","52150.0_38550.0","42.071068","1324.2640687119285"
"38450.0_23650.0","39350.0_24250.0","47.9705632","1265.685424949238"
"9850.0_55250.0","11450.0_55450.0","64.66904879999998","2355.6349186104044"
"39250.0_12750.0","39950.0_12850.0","13.4142136","941.4213562373095"
"3350.0_24250.0","3650.0_24950.0","31.4558448","965.685424949238"
"37350.0_57150.0","37850.0_55750.0","53.08326239999998","1997.0562748477141"
"15850.0_5250.0","16950.0_5150.0","17.4142136","1341.4213562373095"
"1150.0_30450.0","1250.0_31050.0","25.6274176","948.5281374238571"
"7250.0_9250.0","7650.0_8750.0","33.284272","665.685424949238"
"32750.0_10150.0","33550.0_10150.0","17.6568544","1365.685424949238"
"350.0_9250.0","1250.0_10150.0","46.9705632","1648.528137423857"
"6550.0_35850.0","6750.0_35350.0","13.8284272","582.842712474619"
"21750.0_3450.0","22250.0_3750.0","14.8284272","682.842712474619"
"4650.0_41750.0","4950.0_41450.0","9.4142136","541.4213562373095"
"43650.0_25150.0","44250.0_25850.0","31.8284272","1182.842712474619"
"850.0_24950.0","1250.0_24450.0","13.4852816","865.685424949238"
"43150.0_40050.0","43350.0_41050.0","17.6568544","1365.685424949238"
"44650.0_14450.0","44650.0_14750.0","15.0","300.0"
"50050.0_29150.0","50050.0_29750.0","30.0","600.0"
"44150.0_53650.0","44250.0_54350.0","11.4142136","741.4213562373095"
"48950.0_17450.0","48950.0_18050.0","20.7279224","1024.2640687119285"
"45150.0_35350.0","45350.0_36350.0","50.18376719999999","1389.9494936611666"
"26850.0_24050.0","26950.0_24550.0","27.071068","541.4213562373095"
"39550.0_17150.0","39750.0_17650.0","29.142136","582.842712474619"
"46450.0_5050.0","46850.0_4250.0","37.071068","1224.2640687119285"
"29250.0_24050.0","29450.0_24050.0","8.0","400.0"
"29650.0_51350.0","29850.0_51350.0","10.0","200.0"
"42650.0_21750.0","43050.0_21750.0","20.0","400.0"
"12350.0_54050.0","12450.0_53250.0","17.2426408","1324.2640687119285"
"44150.0_12150.0","44550.0_12750.0","28.4852816","1165.685424949238"
"42050.0_7250.0","42450.0_6350.0","27.2426408","1524.2640687119285"
"29150.0_23950.0","29250.0_24050.0","6.0","200.0"
"24750.0_53350.0","25250.0_53550.0","17.2426408","1324.2640687119285"
"29750.0_22850.0","30350.0_20450.0","64.284272","2648.528137423857"
"40650.0_34050.0","41250.0_33050.0","60.52691279999999","1307.1067811865476"
"17250.0_28850.0","17450.0_28850.0","10.0","200.0"
"12050.0_21250.0","12150.0_21250.0","5.0","100.0"
"2450.0_34750.0","2850.0_35050.0","26.213204","524.2640687119285"
"20550.0_31550.0","21150.0_31150.0","38.284272","765.685424949238"
"34150.0_4050.0","34950.0_4150.0","14.4142136","1041.4213562373095"
"36050.0_8850.0","37650.0_11150.0","82.39697119999997","5011.269837220809"
"5950.0_41550.0","6650.0_42650.0","36.4852816","1648.528137423857"
"17250.0_28850.0","17850.0_28450.0","17.8994952","907.1067811865476"
"19350.0_13050.0","20350.0_13250.0","31.7989904","1165.685424949238"
"47950.0_46050.0","49550.0_48850.0","113.39697119999998","4262.741699796952"
"11850.0_20050.0","12150.0_21250.0","24.6568544","1665.685424949238"
"21850.0_8850.0","22350.0_7650.0","18.6568544","1465.685424949238"
"10650.0_33350.0","10850.0_34550.0","20.2426408","1624.2640687119285"
"35050.0_11350.0","37450.0_11250.0","29.8284272","2582.842712474619"
"22650.0_50450.0","22850.0_50450.0","8.0","400.0"
"4150.0_44850.0","4550.0_43750.0","44.21320399999999","3621.3203435596424"
"15350.0_24550.0","16050.0_24550.0","35.0","700.0"
"32550.0_51250.0","32950.0_51250.0","15.4142136","741.4213562373095"
"13750.0_6950.0","14850.0_7150.0","17.8284272","1382.842712474619"
"3850.0_44850.0","4150.0_44850.0","9.0","500.0"
"7250.0_23550.0","7750.0_22550.0","16.6568544","1265.685424949238"
"7550.0_12950.0","8050.0_12250.0","35.4142136","1141.4213562373095"
"14050.0_8850.0","14450.0_10550.0","67.24264079999999","1924.2640687119285"
"3550.0_51550.0","3650.0_51150.0","22.071068","441.4213562373095"
"7650.0_15050.0","7850.0_14350.0","14.4142136","1041.4213562373095"
"2750.0_13450.0","2850.0_13350.0","6.0","200.0"
"12250.0_13250.0","12550.0_13850.0","12.4142136","841.4213562373095"
"27150.0_53350.0","27750.0_53450.0","28.6568544","782.842712474619"
"15750.0_25350.0","16050.0_24550.0","46.21320399999999","924.2640687119285"
"26850.0_5150.0","27450.0_5350.0","11.4142136","741.4213562373095"
"8750.0_19850.0","9050.0_19450.0","9.8284272","582.842712474619"
"28550.0_48350.0","29050.0_47750.0","12.6568544","865.685424949238"
"56650.0_59550.0","57550.0_57950.0","45.3847768","2289.9494936611663"
"3850.0_51050.0","4150.0_51050.0","9.0","500.0"
"56650.0_59550.0","57350.0_58950.0","33.142136","1065.685424949238"
"39550.0_24450.0","40550.0_24150.0","27.8284272","1182.842712474619"
"51250.0_10750.0","52150.0_11150.0","24.3137088","1465.685424949238"
"39750.0_26150.0","40350.0_25650.0","40.35534","807.1067811865476"
"36650.0_24550.0","36950.0_25550.0","56.21320399999999","1124.2640687119285"
"36250.0_25550.0","36950.0_25550.0","39.142135999999994","782.842712474619"
"1750.0_51750.0","1750.0_52050.0","8.4142136","441.4213562373095"
"48750.0_34950.0","48850.0_34150.0","34.7989904","1065.685424949238"
"51050.0_38350.0","51150.0_38150.0","7.0","300.0"
"6850.0_22650.0","7750.0_22550.0","32.6274176","1248.528137423857"
"33750.0_23250.0","34050.0_23950.0","29.7989904","965.685424949238"
"57350.0_53550.0","57750.0_54450.0","53.28427199999999","1065.685424949238"
"26850.0_50150.0","27050.0_50250.0","7.0","300.0"
"57450.0_44050.0","57750.0_44650.0","23.8284272","782.842712474619"
"55950.0_21050.0","56250.0_21350.0","8.8284272","482.842712474619"
"48750.0_44150.0","49150.0_44250.0","10.4142136","641.4213562373095"
"44050.0_26250.0","44350.0_26050.0","9.8284272","582.842712474619"
"35450.0_22450.0","35550.0_22350.0","6.0","200.0"
"22450.0_50350.0","22650.0_50450.0","7.0","300.0"
"12950.0_52350.0","13150.0_52650.0","9.8284272","582.842712474619"
"46150.0_1250.0","46850.0_1150.0","25.6568544","882.842712474619"
"46350.0_6550.0","47050.0_6250.0","41.213204000000005","824.2640687119285"
"24750.0_53350.0","25350.0_53450.0","18.6568544","1465.685424949238"
"50750.0_33450.0","51450.0_33450.0","19.7279224","924.2640687119285"
"3950.0_16350.0","4550.0_15950.0","38.284272","765.685424949238"
"48650.0_56350.0","48950.0_55950.0","24.3137088","582.842712474619"
"8950.0_58050.0","9250.0_57350.0","49.49747599999999","989.9494936611666"
"28350.0_53450.0","28550.0_52550.0","49.142136","982.842712474619"
"56150.0_42750.0","56650.0_43150.0","33.142136","982.842712474619"
"16250.0_32950.0","16950.0_32750.0","31.3847768","1207.1067811865476"
"14050.0_8850.0","15450.0_8750.0","19.8284272","1582.842712474619"
"51150.0_38150.0","52250.0_38750.0","50.071068","1807.1067811865476"
"8850.0_28150.0","10950.0_31250.0","150.08326240000005","4579.898987322333"
"34750.0_10350.0","37450.0_11250.0","65.25483519999999","3297.056274847714"
"45250.0_18950.0","45950.0_19350.0","46.213204000000005","924.2640687119285"
"37750.0_29850.0","38250.0_29650.0","25.142136","1065.685424949238"
"8850.0_51850.0","8950.0_52750.0","45.213204000000005","1307.1067811865476"
"6150.0_42250.0","6650.0_42650.0","12.6568544","865.685424949238"
"4950.0_27350.0","5450.0_26850.0","35.35534","707.1067811865476"
"1750.0_45450.0","2550.0_45650.0","14.8284272","1082.842712474619"
"8350.0_53250.0","8750.0_53750.0","33.284272","665.685424949238"
"37750.0_10050.0","38950.0_9850.0","18.8284272","1482.842712474619"
"39150.0_42850.0","40150.0_41350.0","76.15433039999999","1972.7922061357856"
"43250.0_26750.0","44050.0_26250.0","20.5563496","1007.1067811865476"
"44050.0_14450.0","44650.0_14450.0","11.4142136","741.4213562373095"
"34750.0_23550.0","34750.0_23650.0","5.0","100.0"
"3450.0_48850.0","3450.0_49050.0","8.0","400.0"
"16050.0_49250.0","16050.0_49850.0","12.0","800.0"
"7750.0_22450.0","7750.0_22550.0","5.0","100.0"
"11450.0_37650.0","13250.0_36150.0","103.02438879999998","2479.898987322333"
"34550.0_24050.0","34750.0_23650.0","8.8284272","482.842712474619"
"43850.0_20150.0","44050.0_19550.0","25.071068","824.2640687119285"
"46750.0_16450.0","46850.0_16050.0","20.3137088","582.842712474619"
"52050.0_27950.0","52250.0_29150.0","53.7989904","2814.213562373095"
"45050.0_13750.0","45250.0_14250.0","12.6568544","865.685424949238"
"57550.0_40650.0","57650.0_40750.0","6.0","200.0"
"24050.0_7250.0","24150.0_7850.0","26.3137088","782.842712474619"
"30250.0_30750.0","30450.0_31250.0","10.4142136","641.4213562373095"
"28650.0_24850.0","28850.0_25150.0","8.4142136","441.4213562373095"
"23050.0_5750.0","23150.0_6450.0","12.0","800.0"
"45750.0_53650.0","46250.0_54150.0","22.9705632","765.685424949238"
"44050.0_26250.0","44250.0_26050.0","7.4142136","341.4213562373095"
"30650.0_8550.0","30750.0_9050.0","11.4142136","741.4213562373095"
"31750.0_28650.0","31750.0_30550.0","61.48528159999999","1982.842712474619"
"49750.0_32850.0","50250.0_33350.0","31.4142136","1141.4213562373095"
"16750.0_50050.0","17150.0_49850.0","24.142136","482.842712474619"
"14950.0_11950.0","16750.0_11950.0","116.6274176","3648.528137423857"
"57350.0_53550.0","57950.0_54350.0","52.426407999999995","1048.528137423857"
"22350.0_7650.0","22650.0_8050.0","20.6568544","782.842712474619"
"28150.0_4750.0","28450.0_4450.0","8.8284272","482.842712474619"
"56050.0_46350.0","56750.0_45450.0","16.4852816","1248.528137423857"
"56750.0_4750.0","57750.0_5350.0","19.8994952","1589.9494936611666"
"8350.0_31850.0","8550.0_30150.0","34.6568544","2665.685424949238"
"15050.0_13050.0","16750.0_11950.0","107.6984856","4755.634918610404"
"50950.0_29550.0","52150.0_29650.0","45.7279224","1524.2640687119285"
"38150.0_3050.0","38750.0_3450.0","38.284272","765.685424949238"
"31750.0_30550.0","32750.0_30050.0","22.3137088","1831.370849898476"
"12950.0_52350.0","13450.0_52150.0","11.8284272","782.842712474619"
"11850.0_36050.0","13250.0_36150.0","70.5563496","1524.2640687119285"
"36050.0_8850.0","37450.0_10950.0","82.98275759999997","4587.005768508881"
"7350.0_51350.0","7950.0_51450.0","32.071068","641.4213562373095"
"7850.0_54050.0","8750.0_53350.0","55.6984856","1307.1067811865476"
"30050.0_14350.0","30750.0_13550.0","45.6274176","1265.685424949238"
"12350.0_28650.0","12750.0_28150.0","32.3137088","982.842712474619"
"16550.0_33350.0","16950.0_32750.0","30.3847768","1107.1067811865476"
"12650.0_24550.0","12850.0_24250.0","19.142136","382.842712474619"
"29950.0_30650.0","30450.0_31250.0","19.4852816","1065.685424949238"
"48150.0_51950.0","48750.0_51950.0","34.142136","682.842712474619"
"37850.0_30550.0","38250.0_29850.0","13.2426408","924.2640687119285"
"38350.0_21950.0","38750.0_20650.0","53.24264079999999","1724.2640687119285"
"29650.0_51350.0","29950.0_52150.0","49.142136","982.842712474619"
"48050.0_47750.0","48350.0_46050.0","81.69848560000001","1907.1067811865476"
"7350.0_51450.0","7750.0_52050.0","32.6274176","765.685424949238"
"49150.0_5650.0","50950.0_6450.0","75.79899039999998","2531.370849898476"
"350.0_34650.0","550.0_34850.0","14.142136","282.842712474619"
"28550.0_48650.0","29150.0_48450.0","12.2426408","824.2640687119285"
"17850.0_36850.0","18850.0_36650.0","17.071068","1307.1067811865476"
"56050.0_4250.0","56650.0_4350.0","23.7279224","924.2640687119285"
"55250.0_8750.0","55850.0_8850.0","12.4142136","841.4213562373095"
"27150.0_49450.0","27350.0_49950.0","10.4142136","641.4213562373095"
"58450.0_13750.0","58950.0_13050.0","45.35534","907.1067811865476"
"4150.0_51050.0","4150.0_51750.0","35.0","700.0"
"51150.0_11950.0","51250.0_10750.0","18.4142136","1441.4213562373095"
"42050.0_7250.0","42350.0_5950.0","25.6568544","1765.685424949238"
"43750.0_26850.0","44050.0_26250.0","23.8284272","782.842712474619"
"37750.0_22450.0","38050.0_22250.0","19.142136","382.842712474619"
"33350.0_50750.0","33450.0_50950.0","12.071068","241.4213562373095"
"44250.0_19350.0","44350.0_18950.0","10.4142136","641.4213562373095"
"46450.0_5050.0","46750.0_4250.0","39.142135999999994","1265.685424949238"
"48350.0_450.0","48850.0_250.0","29.142136","582.842712474619"
"13450.0_9650.0","15150.0_8750.0","27.071068","2307.106781186548"
"1750.0_10350.0","2750.0_11950.0","55.313708799999986","2731.370849898476"
"46350.0_16150.0","46850.0_16050.0","21.3137088","682.842712474619"
"34150.0_7150.0","34450.0_8250.0","18.2426408","1424.2640687119285"
"46950.0_5950.0","47050.0_6250.0","17.071068","341.4213562373095"
"9750.0_39150.0","9850.0_38850.0","16.0","400.0"
"3250.0_25250.0","3650.0_24950.0","24.6568544","782.842712474619"
"44350.0_18950.0","45050.0_18950.0","35.0","700.0"
"4050.0_57250.0","5850.0_56550.0","45.3847768","2372.792206135786"
"26450.0_47450.0","27050.0_47550.0","32.071068","641.4213562373095"
"34250.0_4550.0","34950.0_4150.0","32.3137088","1465.685424949238"
"33650.0_31150.0","34750.0_31250.0","17.4142136","1341.4213562373095"
"44450.0_35850.0","45150.0_36650.0","55.3847768","1524.2640687119285"
"3150.0_47750.0","3750.0_47150.0","20.4852816","1165.685424949238"
"2650.0_50850.0","2950.0_50450.0","25.2426408","1724.2640687119285"
"50150.0_9850.0","50250.0_10950.0","33.4142136","1741.4213562373095"
"22650.0_50450.0","22950.0_49950.0","31.213204","624.2640687119285"
"9250.0_57350.0","10350.0_56550.0","81.52691279999999","1807.1067811865476"
"7450.0_31850.0","7450.0_33150.0","22.071068","1807.1067811865476"
"32750.0_10150.0","33550.0_10050.0","18.6568544","1465.685424949238"
"6850.0_25250.0","7150.0_26050.0","34.3137088","2631.370849898476"
"9950.0_37950.0","10550.0_38050.0","32.071068","641.4213562373095"
"36650.0_24550.0","37050.0_25050.0","33.284272","665.685424949238"
"1650.0_55050.0","1750.0_53350.0","23.6568544","1965.685424949238"
"45750.0_53650.0","46850.0_53450.0","58.35534","1489.9494936611666"
"36250.0_25550.0","37050.0_25050.0","50.35534","1007.1067811865476"
"3250.0_49050.0","3450.0_48850.0","14.142136","282.842712474619"
"29050.0_10450.0","29050.0_10650.0","10.0","200.0"
"21950.0_15750.0","21950.0_16350.0","12.0","800.0"
"34750.0_33650.0","34850.0_33950.0","17.071068","341.4213562373095"
"20150.0_48750.0","20250.0_48550.0","12.071068","241.4213562373095"
"37750.0_22450.0","38150.0_22650.0","24.142136","482.842712474619"
"27950.0_12750.0","27950.0_13350.0","14.2426408","1024.2640687119285"
"45850.0_53750.0","46250.0_54150.0","21.5563496","624.2640687119285"
"43450.0_19950.0","43850.0_20150.0","22.3847768","624.2640687119285"
"27750.0_13250.0","27950.0_13350.0","7.0","300.0"
"21750.0_15450.0","21950.0_16350.0","16.071068","1124.2640687119285"
"20850.0_21150.0","21050.0_21350.0","12.2426408","341.4213562373095"
"22350.0_28650.0","22650.0_27550.0","24.9705632","1448.528137423857"
"14450.0_36450.0","14650.0_36450.0","8.0","400.0"
"58150.0_38250.0","59150.0_37250.0","45.3137088","1965.685424949238"
"6750.0_22650.0","6850.0_22650.0","5.0","100.0"
"43550.0_54250.0","44150.0_53650.0","31.4142136","1141.4213562373095"
"26450.0_14050.0","26650.0_15750.0","41.7279224","2889.9494936611663"
