"ID1","ID2","Dist","DistM"
"20","15","3684.5123628000038","32433.304448274088"
"21","16","5851.904088000002","24909.5454429505"
"22","16","1273.7068792","5818.3766184073575"
"23","16","1979.4499456000017","23616.652224137044"
"24","16","4876.481025600001","22927.92206135786"
"25","16","3140.794536400002","14858.073580374357"
"26","16","2638.8208256000016","13992.38815542512"
"27","16","2042.1778680000011","27392.388155425117"
"28","16","3414.210650400004","26382.337649086287"
"29","16","5960.994892800003","32391.883092036776"
"30","16","3221.4402456000025","19503.65799264593"
"31","16","4631.722617200003","22217.871555019028"
"32","16","4502.628407600004","22566.399692442883"
"33","16","2761.4398496000035","35649.2424049175"
"34","16","3499.2419876000017","21082.337649086283"
"35","16","5524.519707200004","27587.72003600252"
"36","16","4945.781490800003","40367.619023324856"
"37","16","6518.563436800003","34281.83258569794"
"38","16","7646.047471200015","104254.83399593904"
"39","16","6702.805681600013","90603.86719675125"
"40","16","4392.953716800008","58855.8441227157"
"41","16","7423.052519200012","93318.08075912434"
"42","16","4860.001445200009","57855.8441227157"
"43","16","7511.4789272000135","99029.35059634516"
"44","16","5985.29601120001","74329.85565973345"
"45","16","6019.2665744000105","77726.91193458119"
"46","16","7545.751004800013","100539.401102684"
"47","16","7600.591626400014","103360.72144624362"
"48","16","4851.817678000008","57948.73734152916"
"49","16","6489.812828000013","87642.34482783626"
"50","16","4863.842066800009","63128.63632885149"
"17","16","1581.7098288000004","13525.483399593906"
"18","16","3295.6520044000026","12266.904755831216"
"19","16","2819.5657924000025","26923.75900532359"
"20","16","4039.819578400003","15722.539674441621"
"21","17","5245.401960000005","48134.52377915607"
"22","17","936.3320004000001","10594.11254969543"
"23","17","401.0538255999995","10422.539674441618"
"24","17","4125.690032800005","37794.82681718906"
"25","17","2390.0035436000016","29724.97833620556"
"26","17","1830.4734832000006","23103.657992645927"
"27","17","463.7817479999997","14198.27560572969"
"28","17","1835.8145303999995","13188.225099390858"
"29","17","5210.203900000007","47258.787847868"
"30","17","2293.151776800001","21986.500705120543"
"31","17","3880.9316244000042","37084.776310850226"
"32","17","3589.0678612000047","26522.034611053274"
"33","17","1183.0437295999993","22455.129855222072"
"34","17","2470.775848800001","25189.44443027283"
"35","17","4773.728714400005","42454.62479183374"
"36","17","3367.385370800002","27173.50647362943"
"37","17","5767.772444000007","49148.737341529166"
"38","17","6067.651351200007","91060.72144624361"
"39","17","5124.409561600005","77409.75464705582"
"40","17","2814.557596800001","45661.73157302028"
"41","17","5844.656399200005","80123.9682094289"
"42","17","3281.6053252000015","44661.73157302028"
"43","17","5933.082807200006","85835.23804664973"
"44","17","4406.8998912000025","61135.74311003803"
"45","17","4440.870454400003","64532.79938488575"
"46","17","5967.3548848000055","87345.28855298857"
"47","17","6022.195506400007","90166.60889654819"
"48","17","3273.4215580000005","44754.62479183374"
"49","17","4911.416708000005","74448.23227814083"
"50","17","3285.4459468000023","49934.52377915607"
"18","17","3278.4766308000026","34570.562748477125"
"19","17","1241.1696723999999","13729.646455628164"
"20","17","3713.027081200004","35284.776310850226"
"21","18","2563.9089379999996","13408.326112068527"
"22","18","3045.081560000003","25610.764773832474"
"23","18","3676.2167476000054","44661.731573020275"
"24","18","2840.9545680000006","16105.38238691624"
"25","18","1105.2680787999998","8035.53390593274"
"26","18","1457.559497200001","12422.53967444162"
"27","18","3738.9446700000058","48437.46750430835"
"28","18","4802.4463428000045","36057.568516986015"
"29","18","3524.6196180000034","19623.759005323598"
"30","18","2043.1078492000015","18226.70273047588"
"31","18","2599.125091600001","15688.22509939086"
"32","18","3324.296011200005","21289.44443027283"
"33","18","4458.206651600008","56694.32175380075"
"34","18","2844.0136396000034","23262.236636408612"
"35","18","3491.9221816000027","21058.073580374352"
"36","18","4853.608670800006","33543.35495461292"
"37","18","4483.036979200003","27459.29291125632"
"38","18","5793.303157600001","34487.72003600251"
"39","18","5234.195506400002","31356.34918610404"
"40","18","5739.578580800005","38330.36072312181"
"41","18","6013.954964000004","45190.15869776648"
"42","18","6464.9938436000075","49938.68683519033"
"43","18","5931.871701600003","40113.20343559642"
"44","18","5854.640008000006","38529.14139223983"
"45","18","5824.225794400006","35487.72003600251"
"46","18","6019.155973600004","44993.10242291877"
"47","18","6014.783391200004","43078.88886054567"
"48","18","6456.810076400006","50031.58005400378"
"49","18","6152.279620000004","36742.13562373094"
"50","18","6242.265921200006","45865.89462905455"
"19","18","4516.332594400005","47968.838354206826"
"20","18","744.7533604","3514.213562373095"
"21","19","6483.257923600005","61532.79938488576"
"22","19","2174.1879640000016","23992.38815542512"
"23","19","864.1574780000001","5711.269837220809"
"24","19","5363.545996400005","51193.102422918746"
"25","19","3627.8595072000057","43123.25394193525"
"26","19","3068.329446800005","36501.93359837562"
"27","19","943.7554588000005","11174.011537017761"
"28","19","3000.4572900000026","19168.124086713193"
"29","19","6448.059863600007","60657.063453597686"
"30","19","3531.0077404000067","35384.77631085023"
"31","19","5118.787588000006","50483.05191657991"
"32","19","4826.923824800006","39920.310216782964"
"33","19","1651.4194596000002","18271.06781186548"
"34","19","3708.6318124000036","38587.720036002516"
"35","19","6011.5846780000065","55852.900397563426"
"36","19","3847.359081600003","24149.242404917502"
"37","19","7005.628407600006","62547.01294725885"
"38","19","6536.027081200011","86876.65940288702"
"39","19","5592.785291600008","73225.69260369922"
"40","19","3282.9333268000037","41477.66952966368"
"41","19","6313.032129200008","75939.90616607231"
"42","19","3749.981055200004","40477.66952966368"
"43","19","6401.458537200009","81651.17600329313"
"44","19","4875.275621200006","56951.68106668143"
"45","19","4909.246184400006","60348.73734152915"
"46","19","6435.730614800009","83161.22650963198"
"47","19","6490.57123640001","85982.5468531916"
"48","19","3741.797288000003","40570.56274847714"
"49","19","5379.792438000009","70264.17023478424"
"50","19","3753.8216768000048","45750.46173579947"
"20","19","4950.883044800004","48683.05191657991"
"21","20","2064.3992676","10659.797974644665"
"22","20","3479.632010400004","26324.978336205564"
"23","20","4110.767198000007","45375.94513539338"
"24","20","2325.1900624000004","9259.797974644667"
"25","20","1539.8185291999994","8749.747468305835"
"26","20","1892.1099476000009","13136.753236814715"
"27","20","4173.495120400007","49151.68106668145"
"28","20","5236.996793200006","36771.7820793591"
"29","20","2780.694684800003","16192.388155425118"
"30","20","2477.658299600001","18940.91629284898"
"31","20","3033.675542000001","16402.438661763954"
"32","20","3758.8464616000047","22003.657992645927"
"33","20","4892.75710200001","57408.53531617385"
"34","20","3278.564090000003","23976.45019878171"
"35","20","3926.4726320000027","21772.28714274745"
"36","20","5288.159121200005","34257.568516986015"
"37","20","4917.587429600004","28173.50647362942"
"38","20","6227.853608000002","35201.9335983756"
"39","20","5668.745956800002","32070.562748477136"
"40","20","6174.129031200004","39044.57428549491"
"41","20","6448.505414400005","45904.37226013957"
"42","20","6899.544294000007","50652.900397563426"
"43","20","6366.422152000004","40827.416997969514"
"44","20","6289.190458400006","39243.35495461292"
"45","20","6258.776244800006","36201.9335983756"
"46","20","6453.7064240000045","45707.31598529186"
"47","20","6449.333841600005","43793.10242291876"
"48","20","6891.360526800006","50745.793616376875"
"49","20","6586.830070400004","37456.34918610403"
"50","20","6676.816371600005","46580.10819142765"
"22","21","5012.006889200006","39174.725804511385"
"23","21","5643.142076800007","58225.692603699215"
"24","21","1124.5403543999998","10822.53967444162"
"25","21","2855.3984164000008","18409.5454429505"
"26","21","3424.484826400002","25986.500705120543"
"27","21","5705.869999200007","62001.42853498729"
"28","21","6769.371672000005","49621.52954766495"
"29","21","1168.1259428000003","11615.432893255072"
"30","21","4010.0331784000027","31790.663761154792"
"31","21","3141.4972188000024","18003.657992645927"
"32","21","4372.902385600004","25249.242404917495"
"33","21","6425.13198080001","70258.2827844797"
"34","21","4810.938968800001","36826.19766708752"
"35","21","4049.6668912000036","25090.663761154807"
"36","21","6820.534000000002","47107.31598529185"
"37","21","3886.8918936000027","22006.60171779821"
"38","21","5197.158072","29035.028842544398"
"39","21","5358.582381600002","30293.60748630709"
"40","21","7691.990696000007","64480.10819142764"
"41","21","5417.809878400003","39737.46750430834"
"42","21","7644.221142400007","67445.79361637688"
"43","21","5335.726616000002","34660.51224213829"
"44","21","6065.263624800004","45484.77631085022"
"45","21","6034.849411200004","42443.354954612914"
"46","21","5423.0108880000025","39540.41122946063"
"47","21","5418.638305600003","37626.19766708753"
"48","21","7612.806928800007","64304.372260139564"
"49","21","6332.501217600004","40726.19766708754"
"50","21","7259.244482000006","61607.315985291854"
"23","22","1334.072117200002","20685.281374238566"
"24","22","3892.294962000004","28835.028842544394"
"25","22","2156.6084728000014","20765.180361560902"
"26","22","1597.0784124000008","14143.860018001264"
"27","22","1396.8000396000014","24461.01730552664"
"28","22","2768.8328220000026","23450.966799187805"
"29","22","4976.808829200007","38298.98987322333"
"30","22","2059.7567060000006","13026.702730475883"
"31","22","3647.536553600004","28124.978336205564"
"32","22","3355.6727904000045","17562.23663640862"
"33","22","2116.0620212000026","32717.871555019025"
"34","22","2237.380778000001","16229.646455628168"
"35","22","4540.333643600005","33494.82681718906"
"36","22","4206.555894400003","20330.865786510138"
"37","22","5534.377373200007","40188.93936688449"
"38","22","6844.643551600006","47217.36649163068"
"39","22","6057.427853200012","87672.49634685274"
"40","22","3747.575888400007","55924.47327281723"
"41","22","6777.674690800011","90386.70990922583"
"42","22","4214.623616800007","54924.47327281723"
"43","22","6866.101098800013","96097.97974644665"
"44","22","5339.918182800009","71398.48480983495"
"45","22","5373.88874600001","74795.54108468269"
"46","22","6900.373176400012","97608.0302527855"
"47","22","6955.213798000013","100429.35059634512"
"48","22","4206.439849600006","55017.36649163069"
"49","22","5844.434999600012","84710.97397793776"
"50","22","4218.464238400008","60197.26547895302"
"24","23","4523.430149600002","47885.9956417322"
"25","23","2787.743660400001","39816.1471607487"
"26","23","2228.2136","33194.82681718907"
"27","23","83.74011679999998","5876.955262170048"
"28","23","2160.3414431999995","15861.017305526644"
"29","23","5607.944016800004","57349.95667241114"
"30","23","2690.8918936000014","32077.669529663686"
"31","23","4278.671741200003","47175.94513539336"
"32","23","3986.8079780000053","36613.20343559641"
"33","23","787.2619816000001","12559.797974644669"
"34","23","2868.5159656","35280.613254815966"
"35","23","5171.468831200004","52545.79361637688"
"36","23","2987.343739600001","18852.18613006979"
"37","23","6165.5125608000035","59239.9061660723"
"38","23","5671.869603200009","81165.3895656662"
"39","23","4728.627813600006","67514.42276647841"
"40","23","2418.7758488000018","35766.39969244288"
"41","23","5448.874651200006","70228.6363288515"
"42","23","2885.823577200002","34766.39969244288"
"43","23","5537.301059200007","75939.90616607232"
"44","23","4011.118143200004","51240.411229460624"
"45","23","4045.0887064000044","54637.46750430835"
"46","23","5571.573136800007","77449.95667241116"
"47","23","5626.413758400008","80271.27701597079"
"48","23","2877.639810000001","34859.292911256336"
"49","23","4515.634960000007","64552.90039756343"
"50","23","2889.664198800003","40039.19189857867"
"25","24","1735.6864891999994","8069.848480983499"
"26","24","2304.7728991999998","15646.803743153552"
"27","24","4586.1580720000065","51661.73157302028"
"28","24","5649.659744800004","39281.83258569794"
"29","24","1089.3422944","9946.803743153547"
"30","24","2890.3212512000005","21450.9667991878"
"31","24","2737.8067308","13902.438661763954"
"32","24","3969.211897600001","21148.02307403552"
"33","24","5305.420053600009","59918.58582251269"
"34","24","3691.2270416000024","26486.500705120536"
"35","24","3645.976403200001","20989.444430272826"
"36","24","5700.822072800004","36767.61902332484"
"37","24","3741.926576400002","21069.34341759516"
"38","24","5052.1927548","28097.770542341354"
"39","24","5213.617064400001","29356.349186104042"
"40","24","6586.791982800001","41554.62479183373"
"41","24","5272.844561200003","38800.2092041053"
"42","24","7312.207245600004","53162.95090390227"
"43","24","5190.761298800002","33723.253941935254"
"44","24","5920.298307600004","44547.518010647174"
"45","24","5889.884094000004","41506.09665440987"
"46","24","5278.045570800003","38603.15292925759"
"47","24","5273.672988400003","36688.93936688449"
"48","24","7304.023478400003","53255.84412271572"
"49","24","6187.535900400003","39788.93936688449"
"50","24","7089.479323200003","49090.158697766485"
"26","25","569.0864100000008","7576.955262170048"
"27","25","2850.471582800003","43591.88309203678"
"28","25","3913.9732556000035","31211.984104714444"
"29","25","2820.200356400003","17533.809511662424"
"30","25","1154.634762000001","13381.11831820431"
"31","25","1497.0285855999998","7969.848480983501"
"32","25","2242.8876967999995","9425.483399593904"
"33","25","3569.7335644000054","51848.73734152919"
"34","25","1955.5405524000014","18416.652224137044"
"35","25","2389.8256755999996","13339.696961967002"
"36","25","3965.135583600004","28697.77054234135"
"37","25","3377.7689004000017","19423.75900532359"
"38","25","4688.0350788000005","26452.186130069782"
"39","25","4132.099000400003","23637.972567696685"
"40","25","4851.105493600006","33484.77631085023"
"41","25","4908.686885200003","37154.624791833725"
"42","25","5576.520756400009","45093.10242291877"
"43","25","4826.603622800002","32077.669529663675"
"44","25","4752.543502000002","30810.764773832467"
"45","25","4722.129288400002","27769.343417595155"
"46","25","4913.887894800003","36957.568516986015"
"47","25","4909.5153124000035","35043.354954612914"
"48","25","5568.336989200008","45185.99564173222"
"49","25","5050.183114","29023.759005323584"
"50","25","5353.792834000008","41020.310216782986"
"27","26","2290.941522400003","36970.56274847713"
"28","26","3354.443195200003","24590.663761154803"
"29","26","3389.286766400003","25110.764773832474"
"30","26","595.1047016000005","6759.797974644667"
"31","26","2060.0144908","14936.753236814715"
"32","26","1876.2928635999997","9822.53967444162"
"33","26","3010.2035040000055","45227.416997969536"
"34","26","1396.010492000001","11795.331880577405"
"35","26","2952.811580800001","20306.60171779821"
"36","26","3405.605523200002","22076.45019878171"
"37","26","3946.8553104000034","27000.714267493637"
"38","26","5257.121488800001","34029.14139223983"
"39","26","4695.084905600002","30604.8773235279"
"40","26","4291.575433200005","26863.455967290593"
"41","26","5477.773295200004","44731.580054003774"
"42","26","5016.990696000008","38471.78207935912"
"43","26","5395.690032800003","39654.62479183372"
"44","26","4764.489874400003","32890.6637611548"
"45","26","4734.075660800003","29849.2424049175"
"46","26","5482.974304800004","44534.523779156065"
"47","26","5478.601722400004","42620.31021678296"
"48","26","5008.806928800007","38564.67529817257"
"49","26","5111.526457600003","36111.984104714444"
"50","26","4794.262773600007","34398.989873223334"
"28","27","2164.3107592","7662.741699796953"
"29","27","5670.671939200005","61125.69260369922"
"30","27","2753.6198160000017","35853.405460951755"
"31","27","4341.399663600004","50951.68106668145"
"32","27","4049.5359004000056","40388.93936688449"
"33","27","810.3330496000002","10135.533905932742"
"34","27","2931.2438880000004","39056.349186104046"
"35","27","5234.196753600005","56321.52954766496"
"36","27","2906.7751956000006","13292.388155425122"
"37","27","6228.240483200003","63015.64209736039"
"38","27","5694.940671200009","78741.12549695426"
"39","27","4751.698881600007","65090.15869776649"
"40","27","2441.846916800002","33342.135623730945"
"41","27","5471.945719200006","67804.37226013957"
"42","27","2908.8946452000023","32342.13562373094"
"43","27","5560.3721272000075","73515.64209736038"
"44","27","4034.189211200004","48816.1471607487"
"45","27","4068.1597744000046","52213.20343559642"
"46","27","5594.644204800007","75025.69260369922"
"47","27","5649.484826400008","77847.01294725885"
"48","27","2900.7108780000012","32435.028842544394"
"49","27","4538.706028000007","62128.636328851506"
"50","27","2912.735266800003","37614.92782986674"
"29","28","6734.173612000006","48745.79361637687"
"30","28","3817.1214888000063","23473.506473629423"
"31","28","5404.901336400005","38571.782079359116"
"32","28","4622.260675200006","21820.815280171308"
"33","28","2941.8876968000036","27917.871555019017"
"34","28","3476.0971000000036","14761.017305526646"
"35","28","5820.936019200003","26042.13562373095"
"36","28","2507.6501040000007","10839.696961967"
"37","28","7181.452836000005","37467.619023324856"
"38","28","7163.1746612000115","73023.96820942892"
"39","28","6219.932871600009","59373.0014102411"
"40","28","3910.0809068000044","27624.978336205568"
"41","28","6940.179709200009","62087.2149726142"
"42","28","4377.128635200004","26624.97833620557"
"43","28","7028.60611720001","67798.48480983503"
"44","28","5502.423201200007","43098.98987322331"
"45","28","5536.393764400007","46496.04614807103"
"46","28","7062.87819480001","69308.53531617386"
"47","28","7117.718816400011","72129.8556597335"
"48","28","4368.944868000003","26717.87155501902"
"49","28","6006.940018000009","56411.479041326114"
"50","28","4380.9692568000055","31897.770542341357"
"30","29","3974.8351184000035","30914.927829866727"
"31","29","2348.8542611999997","14919.595949289334"
"32","29","3580.2594280000008","22165.180361560902"
"33","29","6389.93392080001","69382.5468531916"
"34","29","4718.967158400002","28727.922061357855"
"35","29","3257.023933600001","22006.601717798214"
"36","29","6738.277917600002","39980.61325481598"
"37","29","2799.23399","15692.38815542512"
"38","29","4109.500168400003","22720.815280171308"
"39","29","4270.924478000002","23979.393923934"
"40","29","6604.332792400007","58165.89462905455"
"41","29","4330.1519748000055","33423.25394193524"
"42","29","6556.563238800007","61131.58005400378"
"43","29","4248.068712400004","28346.2986797652"
"44","29","4977.605721200004","39170.56274847713"
"45","29","4947.191507600004","36129.14139223983"
"46","29","4335.352984400005","33226.19766708753"
"47","29","4330.980402000006","31311.984104714436"
"48","29","6525.149025200007","57990.15869776648"
"49","29","5244.843314000003","34411.98410471444"
"50","29","6171.586578400006","55293.10242291877"
"31","30","2533.8065328000002","12429.646455628166"
"32","30","1299.9160843999996","4935.533905932738"
"33","30","3472.8817976000046","44110.25971044415"
"34","30","800.9057904000003","5035.533905932738"
"35","30","2511.2543800000008","9571.067811865476"
"36","30","2810.5008216000015","15316.652224137048"
"37","30","3871.7711968000026","20996.551211459377"
"38","30","5182.6231616000005","28083.556979968263"
"39","30","4260.941918400005","20610.764773832474"
"40","30","3696.4707316000035","20103.65799264593"
"41","30","5166.987746400006","26904.8773235279"
"42","30","4421.885994400006","31711.984104714444"
"43","30","5255.414154400007","32616.14716074871"
"44","30","4169.385172800003","26130.865786510134"
"45","30","4138.970959200003","23089.444430272837"
"46","30","5289.686232000006","34126.197667087545"
"47","30","5344.526853600008","36947.51801064719"
"48","30","4413.702227200005","31804.8773235279"
"49","30","4516.4217560000025","29352.18613006978"
"50","30","4199.158072000006","27639.19189857866"
"32","31","1233.8904484000004","7494.112549695427"
"33","31","5060.66164520001","59208.53531617385"
"34","31","2372.598178800001","14056.854249492384"
"35","31","910.6549540000001","7335.533905932737"
"36","31","4391.908938000002","25309.545442950497"
"37","31","2016.9819064000003","13039.696961967004"
"38","31","3327.2480848000023","20068.12408671319"
"39","31","2652.9282788000023","17633.809511662428"
"40","31","4900.099851600005","43801.93359837561"
"41","31","3547.899891200005","30770.56274847713"
"42","31","4852.330298000005","46767.61902332485"
"43","31","3465.816628800004","25693.607486307086"
"44","31","3273.3727804000027","24806.60171779821"
"45","31","3242.9585668000027","21765.1803615609"
"46","31","3553.1009008000046","30573.506473629415"
"47","31","3548.7283184000053","28659.29291125632"
"48","31","4820.916084400005","43626.19766708754"
"49","31","3571.012392400001","23019.595949289327"
"50","31","4467.353637600005","40929.14139223983"
"33","32","4768.797882000009","48645.79361637689"
"34","32","1146.1635751999997","7059.797974644666"
"35","32","1211.6459071999996","5269.8484809835"
"36","32","3165.4743344000003","18312.48916810279"
"37","32","2572.162724000001","16695.331880577407"
"38","32","3883.014688800003","23782.33764908629"
"39","32","2961.3334456000025","16309.5454429505"
"40","32","4041.5863804000037","22113.708498984764"
"41","32","3867.379273600004","22603.65799264593"
"42","32","4767.001643200007","33722.034611053285"
"43","32","3955.8056816000053","28314.927829866738"
"44","32","3581.777947200002","23482.337649086287"
"45","32","3551.363733600002","20440.916292848975"
"46","32","3990.077759200005","29824.978336205575"
"47","32","4044.918380800006","32646.29867976522"
"48","32","4758.8178760000055","33814.927829866734"
"49","32","3879.4175592","21695.331880577407"
"50","32","4544.273720800005","29649.242404917502"
"34","33","3650.5058696000046","47313.20343559642"
"35","33","5597.544551200006","57248.73734152919"
"36","33","2535.138335200001","17609.5454429505"
"37","33","5437.340592000005","65670.05768508883"
"38","33","4887.921330400009","68936.96244092003"
"39","33","3944.6795408000053","55285.99564173223"
"40","33","1634.8275760000015","23537.972567696692"
"41","33","4664.926378400006","58000.20920410533"
"42","33","2101.875304400002","22537.972567696685"
"43","33","4753.352786400007","63711.47904132615"
"44","33","3227.1698704000028","39011.98410471444"
"45","33","3261.1404336000032","42409.04037956216"
"46","33","4787.624864000007","65221.529547664984"
"47","33","4842.465485600008","68042.84989122461"
"48","33","2093.691537200001","22630.86578651014"
"49","33","3731.6866872000055","52324.473272817246"
"50","33","2105.7159260000017","27810.764773832474"
"35","34","2344.8389192","11281.11831820431"
"36","34","2022.6244680000007","11584.062043356596"
"37","34","3705.355736000002","22706.601717798218"
"38","34","4871.750608800005","40929.14139223983"
"39","34","3928.5088192000017","27278.174593052016"
"40","34","2900.3933684000012","15550.96679918781"
"41","34","4648.755656800002","29992.388155425113"
"42","34","3625.8086312000037","27159.292911256332"
"43","34","4737.182064800003","35703.65799264592"
"44","34","3368.479382400002","21095.3318805774"
"45","34","3338.065168800002","18053.9105243401"
"46","34","4771.454142400003","37213.708498984764"
"47","34","4826.294764000004","40035.02884254441"
"48","34","3617.6248640000026","27252.186130069786"
"49","34","3715.515965600002","24316.65222413704"
"50","34","3403.080708800003","23086.50070512055"
"36","35","4364.149678400001","22533.80951166242"
"37","35","1361.3452440000003","11508.326112068524"
"38","35","2672.1972088000016","18595.331880577407"
"39","35","1750.5159655999998","11122.539674441618"
"40","35","3997.687538400005","37290.6637611548"
"41","35","2656.561793600001","17416.652224137048"
"42","35","3949.9179848000044","40256.34918610404"
"43","35","2744.988201600002","23127.92206135786"
"44","35","2370.9604672000023","18295.331880577403"
"45","35","2340.5462536000023","15253.910524340094"
"46","35","2779.2602792000016","24637.972567696695"
"47","35","2834.100900800003","27459.29291125634"
"48","35","3918.5037712000044","37114.92782986673"
"49","35","2668.6000792000004","16508.326112068524"
"50","35","3564.9413244000043","34417.87155501902"
"37","36","5262.757953200002","43153.405460951755"
"38","36","4713.338691600005","46420.31021678298"
"39","36","3770.096902000002","32769.343417595155"
"40","36","1644.7188755999998","8338.477631085023"
"41","36","4490.343739600003","35483.556979968256"
"42","36","2246.047075200001","15653.910524340095"
"43","36","4578.770147600004","41194.826817189074"
"44","36","3210.0674652000025","26586.50070512054"
"45","36","3179.6532516000025","23545.079348883235"
"46","36","4613.0422252000035","42704.8773235279"
"47","36","4667.882846800005","45526.197667087545"
"48","36","2237.863308","15746.803743153549"
"49","36","3557.1040484000023","29807.821048680184"
"50","36","2145.2640800000013","15425.483399593908"
"38","37","1310.8519647999997","7087.0057685088805"
"39","37","1504.0752648","11525.483399593906"
"40","37","3837.483579200005","45711.98410471445"
"41","37","1531.5037712000012","17789.444430272833"
"42","37","3789.7140256000043","48677.66952966368"
"43","37","1449.4205088000006","12712.489168102786"
"44","37","2210.756508000002","26716.652224137037"
"45","37","2180.342294400002","23675.230867899732"
"46","37","1536.704780800001","17592.38815542512"
"47","37","1532.3321984","15678.174593052023"
"48","37","3758.2998120000043","45536.24817342638"
"49","37","2477.9941008000014","21958.073580374352"
"50","37","3404.737365200004","42839.19189857867"
"39","38","1140.4549936000003","18372.287142747453"
"40","38","3288.0643176000026","48978.888860545645"
"41","38","222.99495200000024","10936.753236814715"
"42","38","3240.294764000002","51944.57428549488"
"43","38","140.9116896","5859.797974644666"
"44","38","1661.3372464000001","29983.556979968263"
"45","38","1630.9230328","26942.135623730952"
"46","38","228.19596160000012","10739.696961967"
"47","38","223.82337919999998","8825.483399593904"
"48","38","3208.880550400002","48803.15292925757"
"49","38","1928.5748392000005","25224.97833620558"
"50","38","2855.318103600002","46106.096654409856"
"40","39","2344.822528000001","35327.92206135784"
"41","39","917.4600416000002","7435.533905932738"
"42","39","2297.052974400001","38293.607486307075"
"43","39","1005.8864496000009","13146.80374315355"
"44","39","718.0954568000004","16332.590180780453"
"45","39","687.6812432000004","13291.168824543145"
"46","39","1040.1585272000007","14656.854249492384"
"47","39","1094.999148800001","17478.17459305203"
"48","39","2265.638760800001","35152.18613006977"
"49","39","985.3330496000005","11574.011537017761"
"50","39","1912.0763140000008","32455.129855222065"
"41","40","3065.0693656000026","38042.13562373095"
"42","40","726.24369","11691.168824543141"
"43","40","3153.4957736000038","43753.40546095178"
"44","40","1627.3128576000008","19053.91052434009"
"45","40","1661.2834208000013","22450.966799187805"
"46","40","3187.7678512000034","45263.45596729061"
"47","40","3242.6084728000046","48084.77631085025"
"48","40","718.0599228000002","11784.062043356595"
"49","40","2131.8296744000017","32366.399692442872"
"50","40","505.85891319999996","7852.69119345812"
"42","41","3017.299812000002","41007.82104868016"
"43","41","88.42640799999994","5711.26983722081"
"44","41","1438.3422944000004","19046.803743153552"
"45","41","1407.9280808000003","16005.382386916244"
"46","41","122.69848559999997","7221.320343559644"
"47","41","177.53910720000005","10042.640687119287"
"48","41","2985.885598400002","37866.39969244286"
"49","41","1705.5798872000007","14288.225099390862"
"50","41","2632.323151600002","35169.34341759514"
"43","42","3105.726220000003","46719.090885901016"
"44","42","1579.5433040000003","22019.59594928933"
"45","42","1613.5138672000007","25416.65222413704"
"46","42","3139.998297600003","48229.14139223985"
"47","42","3194.838919200004","51050.46173579949"
"48","42","41.94112639999997","4194.112549695428"
"49","42","2084.060120800001","35332.08511739211"
"50","42","419.46803919999974","10163.96103067893"
"44","43","1526.7687024000002","24758.073580374356"
"45","43","1496.3544888000001","21716.652224137048"
"46","43","93.6274176","5514.213562373096"
"47","43","102.36753439999998","4911.269837220809"
"48","43","3074.312006400002","43577.669529663675"
"49","43","1794.0062952000005","19999.494936611674"
"50","43","2720.7495596000017","40880.61325481596"
"45","44","34.556349600000004","3455.6349186104044"
"46","44","1561.04078","26268.124086713193"
"47","44","1615.8814016000003","29089.444430272833"
"48","44","1548.129090400001","18878.17459305202"
"49","44","505.10260319999986","13371.067811865478"
"50","44","1194.5666436000006","16181.11831820431"
"46","45","1530.6265664","23226.70273047588"
"47","45","1585.4671880000003","26048.023074035522"
"48","45","1582.099653600001","22275.230867899736"
"49","45","474.6883895999998","10329.646455628168"
"50","45","1228.5372068000006","19578.174593052026"
"47","46","79.48528159999998","4348.528137423857"
"48","46","3108.584084000002","45087.7200360025"
"49","46","1828.2783728000004","21509.545442950508"
"50","46","2755.021637200002","42390.663761154785"
"48","47","3163.4247056000017","47909.040379562146"
"49","47","1883.1189944000005","24330.86578651015"
"50","47","2809.8622588000017","45211.98410471443"
"49","48","2052.6459072000016","32190.663761154803"
"50","48","378.1126991999998","6028.42712474619"
"50","49","1699.0834604","29493.60748630709"
